epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
85,501.921,1.56565,1.16169,0.00493,0.46614,0.5,0.50279,0.14128,2.19097,2.11885,0.01119,4.8252e-05,1.6084e-05,4.8252e-05,1.6084e-05,4.8252e-05,1.6084e-05,4.8252e-05,1.6084e-05
86,507.095,1.4819,1.09075,0.00473,0.51575,0.5,0.50279,0.14396,2.17785,2.12172,0.01109,4.5255e-05,1.5085e-05,4.5255e-05,1.5085e-05,4.5255e-05,1.5085e-05,4.5255e-05,1.5085e-05
87,512.34,1.48188,1.07784,0.00452,0.47337,0.5,0.49918,0.1433,2.15646,2.11617,0.01108,4.2258e-05,1.4086e-05,4.2258e-05,1.4086e-05,4.2258e-05,1.4086e-05,4.2258e-05,1.4086e-05
88,517.641,1.51781,1.11157,0.00474,0.53966,0.48937,0.50207,0.13858,2.17702,2.14048,0.01117,3.9261e-05,1.3087e-05,3.9261e-05,1.3087e-05,3.9261e-05,1.3087e-05,3.9261e-05,1.3087e-05
89,522.932,1.54166,1.12971,0.00483,0.53169,0.47477,0.5028,0.14165,2.15953,2.1366,0.01112,3.6264e-05,1.2088e-05,3.6264e-05,1.2088e-05,3.6264e-05,1.2088e-05,3.6264e-05,1.2088e-05
90,528.757,1.53124,1.13117,0.0046,0.50945,0.5,0.50107,0.14101,2.18095,2.12244,0.01118,3.3267e-05,1.1089e-05,3.3267e-05,1.1089e-05,3.3267e-05,1.1089e-05,3.3267e-05,1.1089e-05
91,538.696,1.37928,1.06781,0.00447,0.6087,0.5,0.56368,0.16523,2.2582,1.85869,0.01323,3.027e-05,1.009e-05,3.027e-05,1.009e-05,3.027e-05,1.009e-05,3.027e-05,1.009e-05
92,544.218,1.38675,1.07061,0.00448,0.62714,0.5,0.57356,0.17048,2.21142,2.03801,0.01155,2.7273e-05,9.091e-06,2.7273e-05,9.091e-06,2.7273e-05,9.091e-06,2.7273e-05,9.091e-06
93,549.704,1.35577,1.03345,0.00459,0.62319,0.55314,0.57121,0.16947,2.19625,2.05955,0.01164,2.4276e-05,8.092e-06,2.4276e-05,8.092e-06,2.4276e-05,8.092e-06,2.4276e-05,8.092e-06
94,554.721,1.33572,0.99347,0.00459,0.45026,0.41667,0.43999,0.14657,2.31165,1.89179,0.01353,2.1279e-05,7.093e-06,2.1279e-05,7.093e-06,2.1279e-05,7.093e-06,2.1279e-05,7.093e-06
95,559.867,1.35522,0.98867,0.00435,0.85392,0.25,0.43366,0.14105,2.31038,1.9206,0.0136,1.8282e-05,6.094e-06,1.8282e-05,6.094e-06,1.8282e-05,6.094e-06,1.8282e-05,6.094e-06
96,565.254,1.30667,0.9616,0.00443,0.89419,0.25,0.40838,0.13461,2.30874,1.93729,0.01362,1.5285e-05,5.095e-06,1.5285e-05,5.095e-06,1.5285e-05,5.095e-06,1.5285e-05,5.095e-06
97,570.41,1.33038,0.96281,0.00447,0.91375,0.25,0.40761,0.13049,2.32484,1.95453,0.01372,1.2288e-05,4.096e-06,1.2288e-05,4.096e-06,1.2288e-05,4.096e-06,1.2288e-05,4.096e-06
98,575.823,1.36419,0.994,0.00457,0.89476,0.25,0.41982,0.12349,2.3243,1.94713,0.0137,9.291e-06,3.097e-06,9.291e-06,3.097e-06,9.291e-06,3.097e-06,9.291e-06,3.097e-06
99,581.255,1.35887,0.94763,0.00434,0.90571,0.25,0.39525,0.11844,2.33159,1.96737,0.01377,6.294e-06,2.098e-06,6.294e-06,2.098e-06,6.294e-06,2.098e-06,6.294e-06,2.098e-06
100,586.58,1.33393,0.96788,0.00436,0.90048,0.25,0.40308,0.12087,2.32772,1.96085,0.01376,3.297e-06,1.099e-06,3.297e-06,1.099e-06,3.297e-06,1.099e-06,3.297e-06,1.099e-06
