epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
95,102981,1.94872,1.41031,0.0023,0.82377,0.65188,0.69913,0.45149,1.77378,1.14439,0.0027,0.0020694,0.0006898,0.0020694,0.0006898,0.0020694,0.0006898,0.0020694,0.0006898
96,104074,1.94662,1.41171,0.00231,0.82355,0.65267,0.69937,0.4518,1.77425,1.14201,0.0027,0.0020595,0.0006865,0.0020595,0.0006865,0.0020595,0.0006865,0.0020595,0.0006865
97,105159,1.9445,1.40821,0.00231,0.82458,0.65231,0.69957,0.45203,1.77324,1.14271,0.0027,0.0020496,0.0006832,0.0020496,0.0006832,0.0020496,0.0006832,0.0020496,0.0006832
98,106253,1.94403,1.40982,0.0023,0.82489,0.65326,0.69984,0.4523,1.7718,1.14174,0.0027,0.0020397,0.0006799,0.0020397,0.0006799,0.0020397,0.0006799,0.0020397,0.0006799
99,107327,1.94433,1.40814,0.00231,0.82411,0.65377,0.69992,0.45257,1.77159,1.14161,0.0027,0.0020298,0.0006766,0.0020298,0.0006766,0.0020298,0.0006766,0.0020298,0.0006766
100,108396,1.94411,1.41457,0.00231,0.82472,0.65407,0.70027,0.45285,1.77142,1.13959,0.0027,0.0020199,0.0006733,0.0020199,0.0006733,0.0020199,0.0006733,0.0020199,0.0006733
101,109457,1.94373,1.40897,0.00232,0.82609,0.65363,0.70051,0.45315,1.77059,1.13939,0.0027,0.00201,0.00067,0.00201,0.00067,0.00201,0.00067,0.00201,0.00067
102,110516,1.94546,1.40772,0.00231,0.8269,0.65361,0.70069,0.45333,1.77016,1.13925,0.0027,0.0020001,0.0006667,0.0020001,0.0006667,0.0020001,0.0006667,0.0020001,0.0006667
103,111566,1.94131,1.40866,0.00232,0.82558,0.65487,0.70087,0.45355,1.76857,1.14015,0.0027,0.0019902,0.0006634,0.0019902,0.0006634,0.0019902,0.0006634,0.0019902,0.0006634
104,112647,1.95287,1.4099,0.0023,0.82636,0.65446,0.70099,0.45391,1.76894,1.1396,0.0027,0.0019803,0.0006601,0.0019803,0.0006601,0.0019803,0.0006601,0.0019803,0.0006601
105,113730,1.93948,1.40574,0.00231,0.82557,0.65534,0.70118,0.45411,1.76854,1.13884,0.0027,0.0019704,0.0006568,0.0019704,0.0006568,0.0019704,0.0006568,0.0019704,0.0006568
106,114819,1.94174,1.40564,0.0023,0.82598,0.65534,0.70144,0.45446,1.76748,1.13915,0.0027,0.0019605,0.0006535,0.0019605,0.0006535,0.0019605,0.0006535,0.0019605,0.0006535
107,115914,1.93752,1.39983,0.00231,0.82625,0.65552,0.70164,0.45468,1.76802,1.13843,0.0027,0.0019506,0.0006502,0.0019506,0.0006502,0.0019506,0.0006502,0.0019506,0.0006502
108,116990,1.92601,1.39111,0.00229,0.82701,0.65506,0.70175,0.45487,1.76731,1.13803,0.0027,0.0019407,0.0006469,0.0019407,0.0006469,0.0019407,0.0006469,0.0019407,0.0006469
109,118086,1.93514,1.40628,0.00231,0.82634,0.65568,0.70183,0.45497,1.76754,1.13702,0.0027,0.0019308,0.0006436,0.0019308,0.0006436,0.0019308,0.0006436,0.0019308,0.0006436
110,119173,1.93628,1.40192,0.00229,0.82662,0.65562,0.702,0.45527,1.76763,1.13524,0.0027,0.0019209,0.0006403,0.0019209,0.0006403,0.0019209,0.0006403,0.0019209,0.0006403
111,120263,1.93187,1.39318,0.00229,0.8267,0.65659,0.70223,0.45548,1.76719,1.13385,0.0027,0.001911,0.000637,0.001911,0.000637,0.001911,0.000637,0.001911,0.000637
112,121359,1.93842,1.40464,0.00229,0.82761,0.65586,0.70234,0.45571,1.76632,1.13355,0.00269,0.0019011,0.0006337,0.0019011,0.0006337,0.0019011,0.0006337,0.0019011,0.0006337
113,122446,1.93543,1.39728,0.00229,0.82756,0.65582,0.70248,0.45586,1.76513,1.13343,0.00269,0.0018912,0.0006304,0.0018912,0.0006304,0.0018912,0.0006304,0.0018912,0.0006304
114,123522,1.92522,1.38995,0.00229,0.82825,0.65612,0.70261,0.45603,1.7653,1.13188,0.00269,0.0018813,0.0006271,0.0018813,0.0006271,0.0018813,0.0006271,0.0018813,0.0006271
115,124577,1.93439,1.39347,0.00228,0.82775,0.65663,0.70277,0.45632,1.76552,1.1315,0.00269,0.0018714,0.0006238,0.0018714,0.0006238,0.0018714,0.0006238,0.0018714,0.0006238
116,125608,1.93286,1.39623,0.00229,0.8287,0.65634,0.7029,0.45655,1.76513,1.13048,0.00269,0.0018615,0.0006205,0.0018615,0.0006205,0.0018615,0.0006205,0.0018615,0.0006205
117,126664,1.93046,1.40071,0.0023,0.82726,0.65735,0.7031,0.45665,1.76606,1.12981,0.0027,0.0018516,0.0006172,0.0018516,0.0006172,0.0018516,0.0006172,0.0018516,0.0006172
118,127709,1.94078,1.39831,0.00228,0.82636,0.65799,0.70321,0.45678,1.7641,1.13177,0.00269,0.0018417,0.0006139,0.0018417,0.0006139,0.0018417,0.0006139,0.0018417,0.0006139
119,128767,1.94126,1.39775,0.00229,0.82785,0.65783,0.70341,0.45704,1.76367,1.13096,0.00269,0.0018318,0.0006106,0.0018318,0.0006106,0.0018318,0.0006106,0.0018318,0.0006106
120,129807,1.9332,1.39277,0.00228,0.82752,0.65798,0.70357,0.45727,1.76303,1.13032,0.00269,0.0018219,0.0006073,0.0018219,0.0006073,0.0018219,0.0006073,0.0018219,0.0006073
121,130857,1.92738,1.39236,0.00228,0.82773,0.65829,0.70369,0.45731,1.76363,1.12915,0.0027,0.001812,0.000604,0.001812,0.000604,0.001812,0.000604,0.001812,0.000604
122,131899,1.92527,1.38354,0.00228,0.82797,0.65829,0.70379,0.45738,1.76382,1.12851,0.0027,0.0018021,0.0006007,0.0018021,0.0006007,0.0018021,0.0006007,0.0018021,0.0006007
123,132945,1.92662,1.39001,0.00229,0.82818,0.65833,0.70373,0.45754,1.76264,1.12813,0.00269,0.0017922,0.0005974,0.0017922,0.0005974,0.0017922,0.0005974,0.0017922,0.0005974
124,133996,1.93475,1.39496,0.00229,0.82833,0.65843,0.70386,0.45759,1.76373,1.12639,0.0027,0.0017823,0.0005941,0.0017823,0.0005941,0.0017823,0.0005941,0.0017823,0.0005941
125,135009,1.9288,1.38617,0.00228,0.82878,0.65882,0.70398,0.45778,1.7628,1.12741,0.0027,0.0017724,0.0005908,0.0017724,0.0005908,0.0017724,0.0005908,0.0017724,0.0005908
126,136004,1.92256,1.38143,0.00227,0.82795,0.65934,0.70409,0.45793,1.763,1.12593,0.0027,0.0017625,0.0005875,0.0017625,0.0005875,0.0017625,0.0005875,0.0017625,0.0005875
127,136996,1.929,1.38478,0.00227,0.82915,0.65887,0.70431,0.45812,1.76134,1.12741,0.0027,0.0017526,0.0005842,0.0017526,0.0005842,0.0017526,0.0005842,0.0017526,0.0005842
